# cointelegraph_historical.tsv - Historical article data from Cointelegraph.com.
#
# This is a tab-separated value file (TSV). Format notes:
#
# - Ignore blank lines.
# - Ignore lines beginning with "#".
# - Columns are:
#    1. Article slug - replace ??? with www.cointelegraph.com/news/???.html for
#    the article URL.
#    2. Publish date - when the article was published
#
bitcoin-accounts-for-10-percent-of-orders-at-austrias-yipbee	2017-06-21T13:20:00
bitcoin-activists-redecorate-bitmains-israeli-office-with-protest-signs	2017-05-22T11:00:00
bitcoin-adds-03-to-japans-gdp-claim-nomura-analysts	2018-01-01T19:35:00
bitcoin-adoption-by-businesses-in-2017	2018-01-01T23:25:00
bitcoin-adoption-could-save-india-7-billion	2016-04-23T09:00:00
bitcoin-adoption-virtuous-cycle-can-start-thanks-to-ledgerx-bloomberg	2017-08-03T16:05:00
bitcoin-advocate-charlie-shrem-joins-multi-platform-wallet-jaxx-as-business-development-director	2017-05-09T13:13:00
bitcoin-advocate-roger-ver-on-okex-case-they-forged-my-signature	2016-09-26T11:04:00
bitcoin-a-long-way-from-an-everyday-currency-expert-blog	2018-01-07T14:40:00
bitcoin-altcoin-exchange-bittrex-eyed-with-suspicion-due-to-thousands-of-mysterious-account-closings	2017-10-16T23:45:00
bitcoin-altcoins-combined-reach-market-capitalization-of-half-trillion-dollars	2017-12-12T22:45:00
bitcoin-altcoins-meet-london-art-as-gray-artsy-nets-50-million	2017-07-25T13:05:00
bitcoin-altcoins-set-to-capitalize-on-central-bank-of-nigeria-blockchain-moves	2017-01-20T12:05:00
bitcoin-analysis-week-of-dec-28-year-in-review	2014-12-30T08:34:04
bitcoin-analysis-week-of-jan-11-tough-times	2015-01-12T10:45:46
bitcoin-analysis-week-of-jan-19-miami-conference	2015-01-20T11:42:27
bitcoin-analysis-week-of-jan-4-the-year-ahead	2015-01-05T17:10:22
bitcoin-and-altcoins-pull-back-from-psychologically-challenging-levels	2017-09-03T09:05:00
bitcoin-and-blockchain-foster-the-evolution-of-commerce-in-greece	2016-06-10T16:32:00
bitcoin-and-ethereum-backed-by-gold-industrys-game-changer	2016-07-07T13:20:00
bitcoin-and-gold-equal-in-price-as-venezuela-sell-off-imminent	2017-03-02T17:15:00
bitcoin-and-puerto-rico-condom-price-freeze	2016-03-08T09:03:00
bitcoin_announcement_examining_the_overstock_com	2013-12-23T13:19:00
bitcoin-anonymity-over-united-states-government-seeks-identity-transaction-records-of-coinbase-users	2016-11-18T18:35:00
bitcoin-as-a-commodity-is-great-for-traders-not-so-great-for-investors	2017-08-16T21:43:00
bitcoin-as-a-hedge-against-economic-uncertainty	2015-03-09T15:19:00
bitcoin_as_alternative_for_the_traditional_currencies_p_p_part_1_the_current_situation	2013-11-25T12:20:00
bitcoin_as_alternative_for_the_traditional_currencies_p_p_part_2_the_current_situation	2013-11-26T15:55:00
bitcoin-as-trend-setter-warren-buffett-on-why-money-management-is-expensive-inefficient	2017-03-05T14:36:00
bitcoin-at-4000-even-50-percent-collapse-would-preserve-best-asset-status	2017-08-16T10:31:33
bitcoin-a-target-without-an-army-to-defend-it	2015-04-26T15:10:07
bitcoin_atm_and_p2p_app_introduced_in_shanghai	2014-04-22T01:12:31
bitcoin-atm-operators-ceo-makes-ey-entrepreneur-of-the-year-awards-final	2017-06-01T13:00:00
bitcoin_atm_slated_for_a_spot_in_the_north_america_s_largest_mall	2014-02-27T16:29:00
bitcoin-atms-removed-from-st-petersburg-amid-regulatory-tensions	2017-08-17T00:00:00
bitcoin-awareness-campaign-launches-across-major-us-cities	2015-10-28T10:12:17
bitcoin-backing-firms-feel-crypto-crash-pinch	2018-01-18T16:51:00
bitcoin-badman-silk-road-prosecutor-bharara-fired-in-new-trump-shake-up	2017-03-13T13:06:00
bitcoin-ban-in-marijuana-industry-considered-by-washington-state-senate	2017-02-02T15:05:00
bitcoin-bargain-house-in-grimsby-uk-for-18-btc	2017-10-30T13:55:00
bitcoin-based-openbazaar-releases-new-deploy-program-full-update	2016-10-21T10:40:00
bitcoin-beats-classic-cars-art-wines-in-luxury-investment-index	2017-10-02T10:45:00
bitcoin-beats-other-assets-aims-for-gold	2016-12-26T12:10:00
bitcoin-beats-three-year-record-in-euro-jumps-4-percent-in-one-hour	2016-11-17T10:17:00
bitcoin_beauties_aim_to_tame_the_beast_of_cryptocurrency	2014-02-24T14:57:00
bitcoin-becomes-media-scapegoat-as-nsa-derived-ransomware-hits-99-countries	2017-05-14T10:25:00
bitcoin_becomes_private_money_in_germany	2014-04-21T08:34:22
bitcoin-becomes-venezuelans-last-resort-even-when-buying-food	2017-01-03T18:36:00
bitcoin-begins-segregated-witness-era-what-happens-now	2016-10-28T16:20:00
bitcoin-believer-puts-house-on-it	2017-08-17T20:00:00
bitcoin-believer-tommy-lee-creates-five-crypto-indexes-to-help-institutional-investors	2017-10-09T14:05:00
bitcoin-best-practices-how-a-newbie-can-neither-lose-coins-nor-fall-victim-to-digital-theft	2016-01-14T12:25:00
bitcoin-better-investment-than-gold-stocks-in-2017-cnbc-advisor	2017-08-10T10:41:00
bitcoin-bigger-idea-than-apple-amazon-says-ark-investments-ceo	2017-10-22T07:25:00
bitcoin-billionaires-hiding-in-plain-sight	2018-01-02T14:18:00
bitcoin-bitwage-wins-tech-competition-organized-by-the-french-government	2016-12-14T13:42:00
bitcoin-black-friday-is-back	2015-11-26T18:37:00
bitcoin-block-battle-top-corporations-support-bip-101-as-debate-rages-on	2015-08-29T17:18:23
bitcoin-blockchain-analysis-could-fight-sex-trafficking-uc-berkeley-phd-research	2017-08-27T12:10:00
bitcoin-blockchain-attracts-weed-growers-register-strain-origins	2016-11-02T17:45:00
bitcoinblockchain-borderline-50-shades-of-grey	2016-03-07T16:59:00
bitcoin-blockchain-continue-march-toward-mainstream-with-government-partnerships	2017-11-06T22:35:00
bitcoin-blockchain-is-the-last-economic-fortress-provides-the-unbanked-with-jobs	2016-06-26T10:48:00
bitcoin-blockchain-may-have-your-salarys-immutable-record	2017-01-27T16:00:00
bitcoin-blockchain-proof-of-concept-storj-and-counterparty-partner-to-add-support-for-payment-channels	2016-07-14T09:40:00
bitcoin-blockchain-security-in-focus-at-malta-conference-top-crypto-figures-attend	2017-04-04T12:56:00
bitcoin-blockchains-fintech-step-into-the-spotlight-at-slush-2016-in-helsinki	2016-11-24T15:15:00
bitcoin-blockchain-signifies-the-golden-rule	2016-02-03T10:34:00
bitcoin-blockchain-startup-challenges-case-of-wirex	2016-06-12T11:10:00
bitcoin-blockchain-to-help-collect-customers-activate-consumption-in-japan	2017-04-02T16:55:00
bitcoin-block-size-and-scaling-issues-may-be-solved-with-this-new-solution	2016-12-24T16:05:00
bitcoin-block-size-debate-causing-investors-to-switch-to-altcoins	2017-06-10T02:15:00
bitcoin-block-weight-central-to-segwit-vs-segwit2x-argument-bitcoin-dev-jimmy-song	2017-07-05T12:55:00
bitcoin-boasting-strong-recovery-after-post-dip-volatility	2017-12-27T15:20:00
bitcoin-boom-draws-record-number-of-indian-investors-according-to-exchanges	2017-12-01T02:55:00
bitcoin-boom-in-japan-merchant-adoption-grows-four-fold-in-one-year	2017-01-10T17:11:00
bitcoin-booms-in-evolving-markets	2017-10-15T22:55:00
bitcoin-boom-town-mexican-bitcoin-exchange-bitso-secures-25-million-investment-round	2016-10-01T16:10:00
bitcoin-bounties-to-sniff-out-online-pirates	2017-09-18T15:25:00
bitcoin-breaks-6000-barrier-market-cap-now-exceeds-100-billion	2017-10-20T20:45:00
bitcoin-breaks-835-in-china-controls-93-percent-of-trading	2016-12-21T15:49:00
bitcoin-breaks-out-to-new-local-highs-on-the-back-of-chinese-yuan-devaluation	2016-10-24T13:14:00
bitcoin-breaks-through-8000-following-massive-head-fake	2017-11-16T22:35:00
bitcoin-briefly-crosses-3800-shows-stability-and-potential	2017-08-12T12:47:16
bitcoin-bringing-hype-to-real-estate-market	2017-11-16T04:25:00
bitcoin-brings-100-mathematical-certainty-to-comply-with-islamic-law	2015-06-25T15:33:00
bitcoin-brokerage-anycoin-direct-expands-to-an-additional-14-european-countries	2015-03-24T12:02:13
bitcoin-bubble-blow-up-could-drag-down-nvidia-other-stocks-analyst	2017-10-09T15:45:00
bitcoin-bubble-debate-escalates-as-traditionalists-clash-with-bullish-believers	2017-08-10T13:21:33
bitcoin-bubble-is-ok-will-come-back-stronger-neo-tells-media	2017-12-04T13:20:00
bitcoin-bubble-talk-what-would-a-pop-look-like	2017-12-04T07:50:00
bitcoin-bubble-us-national-debt-passes-20-trillion-for-first-time-in-history	2017-09-12T13:25:00
bitcoin-bubble-was-imminent-bitcoin-price-drop-deepens-but-recovery-nears	2017-05-27T11:03:00
bitcoin-bull-run-alert-italy-to-begin-banking-bail-in	2016-11-16T12:50:00
bitcoin-bulls-get-more-bullish-ronnie-moas-revises-bitcoin-price-prediction	2017-11-04T12:05:00
bitcoin-bursary-in-bulgarian-university	2017-12-13T13:50:00
bitcoin-buyers-mood-could-create-a-new-upward-trend	2016-03-08T18:28:00
bitcoin-buzz-in-nfl-playoffs	2018-01-08T11:55:00
bitcoin-by-2020	2017-09-03T02:50:00
bitcoin-can-pay-your-traffic-fines-in-south-africa	2017-12-05T08:04:00
bitcoin-can-reach-10000-or-even-1-mln-chandler-guo-explains-how	2016-11-14T17:40:00
bitcoin-can-rise-to-2000-in-january-2017	2016-12-09T10:15:00
bitcoin-can-stop-isis-marketing-and-mass-terrorism-op-ed	2015-03-06T13:33:44
bitcoin-capitalization-adds-on-1-bln-daily-industry-leaders-explain-why	2017-05-06T13:53:00
bitcoin-cash-continues-climbing-over-2k-retreats	2017-11-12T10:55:00
bitcoin-cash-huobi-and-electrum-signal-their-position-on-new-fork	2017-07-26T13:30:00
bitcoin-cash-hype-bursts-as-60-losses-combine-with-bitcoins-return	2017-11-13T11:15:00
bitcoin-cash-integration-not-so-simple-says-trezor	2017-08-15T11:28:00
bitcoin-cash-might-soon-be-worth-110-of-bitcoin	2017-11-16T17:55:00
bitcoin-cash-passes-1500-again-as-lead-dev-pronounces-bitcoin-dead	2017-11-23T15:30:00
bitcoin-cash-price-and-market-overview	2017-08-02T19:30:00
bitcoin-cash-price-poised-to-plummet-once-network-stabilizes	2017-08-03T18:51:00
bitcoin-cash-price-surpassed-700-driving-forces	2017-08-19T11:40:00
bitcoin-cash-pump-stalls-stabilizes-near-1500	2017-11-12T17:15:00
bitcoin-cash-supporters-continue-to-hold-on-bitcoin-as-btc-shrugs-off-fork	2017-08-01T20:15:00
bitcoin-cash-third-biggest-cryptocurrency-on-first-day-of-creation	2017-08-02T09:05:00
bitcoin-cash-trading-pairs-open-at-cryptocurrency-exchange	2018-01-19T11:40:00
bitcoin-cash-trading-volumes-20-percent-more-than-bitcoin-reasons-trends	2017-08-20T12:50:00
bitcoin-cash-weekly-price-analysis	2017-08-06T15:20:00
bitcoin-cash-why-not-roger-ver-signals-support-as-new-fork-trades-at-400	2017-07-25T14:40:00
bitcoin-celebrity-ico-sees-kim-dotcom-fund-bitcache-with-crypto	2017-08-24T08:40:00
bitcoin-changed-from-risky-to-safe-investment-hong-kong-exchange-executive	2017-06-02T18:40:00
bitcoin-christmas-special-2017-was-wild-ride-eventful-2018-seems-likely	2017-12-25T02:31:00
bitcoin-city-liberstad-to-begin-development-after-bitcoin-property-presale	2017-03-21T10:37:00
bitcoin-classic-has-turned-the-world-upside-down	2016-02-10T10:00:00
bitcoin-classic-nodes-dwindle-as-block-size-problems-worsen	2016-06-17T12:00:00
bitcoin-classic-shuts-down-as-staff-claim-bitcoin-cash-will-rule-in-6-months	2017-11-10T14:25:00
bitcoin_club_of_penn_state_university	2014-02-27T09:50:00
bitcoincom-cto-denounces-bitcoin-ive-switched-to-bitcoin-cash	2017-12-19T13:17:00
bitcoin-comes-to-german-fast-food-giant-lieferando	2017-07-06T09:45:00
bitcoin_comes_to_las_vegas	2014-01-24T16:42:00
bitcoin-coming-to-russian-e-commerce-giant-ulmart-starting-september-1	2017-05-11T09:55:00
bitcoin-commodity-currency-gold-cigarettes	2016-02-24T18:00:00
bitcoin-community-gets-prepared-for-italys-eurozone-exit	2016-12-06T12:14:00
bitcoin-community-goes-kawaii	2017-01-20T16:45:00
bitcoincom-owner-roger-ver-re-echos-onecoins-scam	2016-10-22T15:07:00
bitcoin-companies-go-through-identity-crisis-sugarcoating-bitcoin-to-take-it-to-masses	2016-12-13T13:02:00
bitcoin-companies-in-london-consider-george-osborne-to-regulate-a-problem-of-opening-bank-accounts	2015-11-12T17:47:00
bitcoin-companies-to-showcase-the-world-of-bitcoin-at-ces-2015	2014-12-19T16:08:00
bitcoin-completely-unregulated-in-the-us-as-obscure-nixon-era-law-came-to-light	2017-04-01T09:51:00
bitcoincom-secures-1-of-global-hashrate-paying-miners-6-more-than-other-major-pools	2016-10-07T17:40:00
bitcoincom-to-launch-bitcoin-cash-visa-debit-card	2017-12-12T23:56:00
bitcoin-conference-hong-kong-hard-fork	2016-02-23T19:20:00
bitcoin-conference-stops-accepting-bitcoin-for-tickets-blames-network-congestion	2018-01-11T17:20:00
bitcoin-congressman-polis-legislation-abolishes-tax-for-us-crypto-payments-below-600	2017-09-08T09:35:00
bitcoin-continues-running-now-past-9500	2017-11-27T07:55:00
bitcoin-continues-usage-acceptance-especially-in-australia	2017-11-13T17:36:00
bitcoin-core-developers-release-newest-version-0110	2015-07-14T10:27:23
bitcoin-core-developers-remain-adamant-in-opposition-to-segwit2x-potential-showdown-in-november	2017-08-10T23:39:16
bitcoin-core-devs-reveal-how-schnorr-signatures-can-help-scale-bitcoin	2018-01-19T15:40:00
bitcoin-core-is-95-of-developments-andreas-antonopoulos	2017-03-07T18:15:00
bitcoin-core-is-most-talented-dev-team-says-vc	2016-11-03T18:00:00
bitcoin-core-nodes-spring-up-30-as-segwit-takes-7-of-transaction-pie	2017-10-03T13:40:00
bitcoin-cores-btc-drak-segwit2x-bip-is-technically-ethically-utterly-appalling	2017-07-10T12:50:00
bitcoin-core-version-0110-released-cloudminrio-hacked	2015-07-13T15:39:23
bitcoin-could-be-stored-securely-as-a-hardware-wallet-on-your-phone	2015-04-19T11:05:35
bitcoin-could-overtake-card-payments-within-next-decade	2017-01-24T09:55:00
bitcoin-could-take-over-these-7-multi-trillion-dollar-markets	2017-01-21T10:15:00
bitcoin-coverage-by-mainstream-media-surges-due-to-wanacrypt0r-as-bias-fades	2017-05-15T12:41:00
bitcoin-crashes-as-australian-auction-closes	2016-06-23T10:24:00
bitcoin-crash-futures-price-for-bitcoin-cash-plunges-50-btc-up-7	2017-07-28T09:18:00
bitcoin-creator-satoshi-nakamoto-appears-from-australia	2015-12-09T11:25:00
bitcoin-criticized-again-this-time-by-hedge-fund-titan	2017-09-21T01:10:00
bitcoin-crushes-9000-on-growing-signs-of-mainstream-adoption-wall-street-interest-	2017-11-26T05:13:00
bitcoin-cryptocurrencies-will-fuel-tech-boom-in-africa-expert	2017-03-06T12:49:00
bitcoin-daily-digest-peter-todd-on-centralization-coinbase-reaches-nc-ripple-and-stellar-quarrel	2015-02-06T13:05:40
bitcoin-daily-digest-polish-bank-blocks-btc-antonopoulos-at-silk-road-trial-and-more	2015-02-02T10:24:47
bitcoin-dash-can-now-be-spent-at-40-million-stores-worldwide-thanks-to-wirex-debit-card	2017-10-13T03:10:00
bitcoin-dash-payments-could-soon-cover-80-of-ukraine-merchant-terminals	2017-05-16T14:10:00
bitcoin-debit-card-review-how-to-spend-that-cash	2014-07-17T09:10:02
bitcoin_decentral_accelerate_opening_windows_for_second_generation_cryptocurrencies	2014-03-11T10:07:00
bitcoin-demand-explodes-in-india-overwhelmed-exchanges-put-limits-on-purchases	2017-05-26T10:25:00
bitcoin-demand-increase-in-asia-driven-by-remittances	2017-06-03T13:31:00
bitcoin-demand-surges-in-zimbabwe-following-successful-coup	2017-11-19T07:10:00
bitcoin-destined-for-28000-in-2018-moas	2017-12-26T18:45:00
bitcoin_development_and_the_necessity_of_regulations	2013-10-29T18:15:00
bitcoin-development-similar-to-1800s-gold-rush-expert	2017-06-27T15:20:00
bitcoin-dev-greg-maxwell-id-pay-to-prove-craig-wright-fraud	2017-10-05T13:50:00
bitcoin-dev-jimmy-song-on-segwit2x-no-simple-situation-is-likely-to-happen	2017-11-07T10:41:00
bitcoin-devs-pen-open-letter-to-community-uk-govt-explores-blockchain-for-recordkeeping	2015-09-02T13:47:31
bitcoin-dips-below-7k-amidst-news-of-chinas-full-ban-of-cryptocurrency-exchanges	2018-02-05T22:55:00
bitcoin-donations-debut-at-medical-marijuana-research-giant	2017-02-15T13:15:00
bitcoin_donations_factoring_into_romanian_presidential_campaign	2014-01-18T20:17:00
bitcoin-donations-soar-to-9-mln-in-half-a-year	2017-07-02T11:50:00
bitcoin-drives-criminals-away-more-legitimate-than-people-know-us-security	2017-08-31T09:06:00
bitcoin-drops-following-cme-futures-investors-still-buy-in-at-100-premium	2017-12-20T07:53:00
bitcoin-education-and-crypto-an-interview-with-ameer-rosic	2017-12-08T17:30:00
bitcoin-embassy-amsterdam-founder-booted-from-organization-starts-second-embassy	2015-03-28T11:39:27
Bitcoin-Emerges-Winner-as-Indian-Demonetisation-Declared-a-Total-Failure-by-rbi	2017-09-01T08:40:00
bitcoin-enters-top-5-google-searches-ethereum-at-18	2017-05-23T10:10:00
bitcoin-enthusiasts-lament-i-should-have-bought-more	2016-12-15T11:57:00
bitcoin-etf-101	2017-03-10T18:25:00
bitcoin-etf-could-actually-be-on-horizon-says-prominent-investing-firm	2017-10-16T23:54:00
bitcoin-etf-has-new-hope-of-success-bloomberg-analyst	2017-08-25T10:55:00
bitcoin-etf-reconsidered-by-sec-ethereum-etf-version-may-be-approved	2017-04-26T11:32:00
bitcoin-etfs-seek-approval-following-launch-of-futures	2017-12-14T12:24:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-dash-cardano-price-analysis-jan2	2018-01-02T19:00:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-dash-monero-price-analysis-dec28	2017-12-28T20:22:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-dash-monero-price-analysis-dec-30	2017-12-30T20:05:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-dash-price-analysis-december-16	2017-12-16T19:51:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-dash-price-analysis-december-18	2017-12-18T20:45:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-dash-price-analysis-december-20	2017-12-20T19:40:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-dash-price-analysis-december-22	2017-12-22T19:02:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-nem-cardano-price-analysis-jan-04	2018-01-04T18:45:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-nem-cardano-price-analysis-jan-12	2018-01-12T23:10:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-nem-cardano-price-analysis-jan-23	2018-01-24T01:45:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-nem-cardano-price-analysis-jan-25	2018-01-25T22:01:00
bitcoin-ethereum-bitcoin-cash-ripple-iota-litecoin-nem-cardano-price-analysis-jan-8	2018-01-08T20:50:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-august-22	2017-08-22T14:20:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-august-29	2017-08-29T17:45:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-04	2017-10-04T18:10:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-06	2017-10-06T18:55:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-09	2017-10-09T18:30:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-11	2017-10-11T16:40:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-13	2017-10-13T14:05:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-16	2017-10-16T19:25:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-18	2017-10-18T23:30:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-21	2017-10-21T16:35:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-october-2	2017-10-02T19:10:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-11	2017-09-11T17:15:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-15	2017-09-15T18:15:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-18	2017-09-18T14:15:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-20	2017-09-20T15:20:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-22	2017-09-22T16:10:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-25	2017-09-25T15:25:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-27	2017-09-27T19:35:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-29	2017-09-29T21:24:00
bitcoin-ethereum-bitcoin-cash-ripple-litecoin-price-analysis-september-6	2017-09-06T17:20:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-cardano-neo-eos-price-analysis-feb-09	2018-02-10T00:37:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-cardano-neo-eos-price-analysis-feb-12	2018-02-12T23:42:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-cardano-neo-eos-price-analysis-feb-16	2018-02-17T00:23:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-cardano-neo-eos-price-analysis-february-14-2018	2018-02-14T23:03:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-nem-cardano-price-analysis-jan-27	2018-01-27T22:08:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-nem-cardano-price-analysis-jan-29	2018-01-29T21:07:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-nem-neo-eos-price-analysis-feb-05	2018-02-05T20:07:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-nem-neo-eos-price-analysis-february-2-2018	2018-02-02T20:44:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-nem-neo-eos-price-analysis-february-7-2018	2018-02-07T20:32:00
bitcoin-ethereum-bitcoin-cash-ripple-stellar-litecoin-nem-neo-eos-price-analysis-jan-31	2018-02-01T01:38:00
bitcoin-ethereum-help-drive-digital-currency-market-cap-above-150-bln	2017-08-24T15:40:00
bitcoin-ethereum-litecoin-price-analysis-august-31	2017-08-31T18:25:00
bitcoin-ethereum-litecoin-price-analysis	2017-09-08T00:50:00
bitcoin-ethereum-litecoin-price-analysis-october-12	2017-10-12T15:40:00
bitcoin-ethereum-litecoin-price-analysis-october-19	2017-10-19T20:44:00
bitcoin-ethereum-litecoin-price-analysis-october-5	2017-10-05T19:35:00
bitcoin-ethereum-litecoin-price-analysis-september-16	2017-09-16T17:35:00
bitcoin-ethereum-litecoin-price-analysis-september-21	2017-09-21T18:10:00
bitcoin-ethereum-litecoin-price-overview	2017-09-29T07:15:00
bitcoin-ethereum-not-suitable-for-muslims-says-turkish-government	2017-11-30T16:34:00
bitcoin-ethereum-ripple-bitcoin-cash-price-analysis-august-13	2017-08-13T14:48:00
bitcoin-ethereum-ripple-litecoin-ethereum-classic-price-analysis-august-4	2017-08-04T18:25:00
bitcoin-ethereum-ripple-three-reasons-to-consider-investing-in-cryptocurrency	2017-05-23T15:52:00
bitcoin-ether-sterling-bitgold-ceo-darrel-macmullin-talks-the-future-of-money	2016-06-27T11:45:00
bitcoin-ethical-hacking-leads-to-solving-fbi-murder-case	2017-07-05T00:13:00
bitcoin-exchange-bitfinex-adds-neo-price-soars-as-china-hints-ico-story-not-over	2017-09-07T12:35:00
bitcoin-exchange-bitfinex-exits-washington-state-in-24-hours-licence-problems-cited	2017-03-01T13:10:00
bitcoin-exchange-bitfinex-gives-us-customers-the-boot-blaming-regulations	2017-10-17T09:10:00
bitcoin-exchange-bitt-to-bring-digital-currencies-to-the-caribbean	2015-03-23T10:14:15
bitcoin-exchange-btcc-tests-withdrawals-before-deadline-localbitcoins-set-records	2017-03-06T11:55:00
bitcoin-exchange-btc-e-is-taken-down-by-new-ddos-attack	2016-12-15T15:03:00
bitcoin-exchange-btc-e-operator-vinnik-faces-us-trial-unless-supreme-court-intervenes	2017-10-04T15:10:00
bitcoin-exchange-btc-e-still-offline-as-laundering-theories-begin-to-surface	2017-07-26T11:20:00
bitcoin-exchange-btc-e-we-have-access-to-wallets-data-mayzus-handled-fiat	2017-08-04T09:30:00
bitcoin-exchange-btcturk-terminates-operations-in-turkey-right-after-paypal	2016-08-24T15:05:00
bitcoin-exchange-bter-resumes-withdrawals-good-start-for-china	2017-03-03T10:53:00
bitcoin-exchange-changelly-ceo-in-touch-with-european-cybercrime-center	2017-08-05T14:00:00
bitcoin-exchange-coinbase-adds-100000-users-in-24-hrs-shows-surging-interest-in-crypto	2017-11-04T08:40:00
bitcoin-exchange-coinbase-exits-hawaii-citing-impractical-legislation-changes	2017-02-28T09:57:00
bitcoin-exchange-coinhako-gets-insured-uses-bitgo-wallet-protection	2015-04-24T18:35:23
bitcoin-exchange-coinmx-opereator-released-on-75000-bond	2016-11-16T10:55:00
bitcoin-exchange-funds-reporting-not-for-all-users-huobi	2017-03-24T12:00:00
bitcoin-exchange-global-blockchain-deals-come-to-new-zealand	2017-03-29T10:10:00
bitcoin-exchange-huobi-we-will-stay-neutral-on-segwit-agreement	2017-05-24T14:56:00
bitcoin-exchange-igot-taking-remittance-to-the-next-level-expanding-to-egypt-and-saudi-arabia	2014-11-20T09:15:02
bitcoin-exchange-itbit-raises-us25m-and-opens-shop-in-us-bitpagos-strikes-deal-with-big-mexican-e-commerce-partner	2015-05-08T12:43:16
bitcoin-exchange-kraken-backpedals-on-bitcoin-fee-hike	2017-06-10T11:10:00
bitcoin-exchange-localbitcoins-posts-fourfold-trading-volume-increase-in-venezuela	2017-10-18T21:15:00
bitcoin-exchange-lzf-legally-launches-in-49-states-excluding-new-york	2015-09-16T15:41:10
bitcoin-exchange-okcoin-will-require-user-video-verification-for-10000-deposits	2017-04-10T14:35:00
bitcoin-exchange-okpay-wants-to-sue-github-over-libelous-btc-e-claims	2017-08-02T12:00:00
bitcoin-exchange-paybis-adds-credit-card-purchases-to-take-on-uk-market	2017-04-07T15:18:00
bitcoin-exchange-poloniex-under-severe-ddos-attack-again-users-outraged	2017-05-13T14:50:00
bitcoin-exchange-reaches-over-half-of-altcoin-to-altcoin-transactions	2017-06-06T15:05:00
bitcoin-exchange-receives-us-commodity-futures-trading-commission-approval	2017-07-09T15:20:00
bitcoin-exchanges-coinbase-bitfinex-issue-guidance-before-segwit2x-hard-fork	2017-10-07T18:13:00
bitcoin-exchange-shapeshift-helps-police-as-wannacry-attacker-converts-to-monero	2017-08-04T11:25:00
bitcoin-exchange-shapeshift-stands-among-biggest-segwit-centers-but-stays-quiet-on-2x	2017-10-06T11:25:00
bitcoin-exchanges-outages-prove-their-sway-on-mass-market	2017-12-01T13:25:00
bitcoin-exchange-spreads-straddle-1600-demeester-quite-sure-of-future-bubble	2017-05-04T15:15:00
bitcoin-exchange-trends-2016-cheap-deposits-instant-withdrawals-and-margin-trading	2016-05-12T11:50:00
bitcoin-exchange-woes-see-almost-50-mln-pass-through-localbitcoins	2017-05-29T15:10:00
bitcoinexpo-2014-coming-to-shanghai-	2014-09-08T09:37:00
bitcoin-eyes-15k-in-2018-but-dont-ditch-forks-interview-with-ronnie-moas	2017-11-28T02:35:00
